Palabra,frecuencia
cizalladura,9
cizalladura,9
cizalladuras,1
cizallas,2
cizaña,3
cizaña,3
cizañera,1
ciática,4
ciática,4
ciénaga,4
ciénagas,2
ciérrelo,1
ciña,1
ciñamos,1
ciñe,7
ciñen,4
ciñendo,1
ciñeron,1
ciño,1
ciñéndolos,1
ciñéndome,1
ciñéndose,2
ciñéndose,2
ciñó,5
cjj,1
cl,5
clac,11
claca,1
clair,3
clair,3
clama,9
clama,9
clamaba,11
clamaban,3
clamado,2
clamamos,1
claman,9
clamando,8
clamantes,1
clamar,3
clamarán,1
clamidia,2
clamidosaurio,1
clamo,1
clamor,32
clamoreo,1
clamores,6
clamorosa,6
clamorosas,4
clamoroso,7
clamó,5
clan,44
clandestina,28
clandestinas,10
clandestinidad,42
clandestino,22
clandestinos,20
clanes,13
clanton,1
clapham,3
claps,1
claque,5
claqué,1
clara,375
clara,375
clara,375
clara,375
clara,375
claraboya,9
claraboyas,3
claras,96
claras,96
claras,96
clareaba,3
clarean,1
clarear,4
clarens,4
clarete,4
clarete,4
claretiano,1
claretianos,1
claridad,192
claridades,5
clarifica,3
clarificaciones,1
clarificación,19
clarificada,1
clarificado,5
clarificador,5
clarificadora,1
clarificadoramente,1
clarifican,1
clarificar,10
clarificarlo,1
clarificaron,1
clarificarse,1
clarificarían,1
clarificase,1
clarificó,3
clarifique,2
clarifique,2
clarifiquen,1
clarin,1
clarinazo,1
clarines,3
clarinete,3
clarinetista,1
clarion,1
clarisima,1
clarita,3
clarito,12
clarito,12
clarividencia,11
clarividente,8
clarividente,8
clarividentes,1
clark,1
clarkgable,2
claro,1500
claro,1500
claro,1500
claro,1500
claror,2
claros,114
claros,114
claros,114
claroscuro,4
claroscuros,4
clarín,23
clarín,23
clarís,1
clarísima,6
clarísima,6
clarísima,6
clarísima,6
clarísimo,18
clarísimo,18
clarísimo,18
clarísimo,18
clarísimos,2
clarísimos,2
clas,4
clase,867
clase,867
clases,321
clash,2
clasicidad,1
clasicismo,8
clasicista,3
clasicista,3
clasicistas,1
clasiconas,1
clasifica,7
clasificaba,3
clasificaban,4
clasificable,2
clasificable,2
clasificaciones,28
clasificaciones,28
clasificación,99
clasificación,99
clasificada,8
clasificadas,7
clasificado,32
clasificador,4
clasificadora,2
clasificados,23
clasificamos,1
clasifican,5
clasificando,2
clasificante,1
clasificar,29
clasificara,1
clasificaremos,1
clasificarla,1
clasificarle,1
clasificarlo,1
clasificarlos,1
clasificarme,1
clasificarnos,3
clasificaron,4
clasificarse,14
clasificaría,2
clasificas,1
clasificase,1
clasificatoria,8
clasificatorio,2
clasifico,1
clasificándola,1
clasificándolas,1
clasificándolos,3
clasificándose,2
clasificó,15
clasifiquen,2
clasismo,1
clasista,9
clasistas,4
clask,3
class,8
class,8
class,8
classe,1
clastres,1
claudel,1
claudia,2
claudia,2
claudica,1
claudicaciones,2
claudicación,6
claudicado,1
claudicadora,1
claudicantes,2
claudicar,3
claudicara,1
claudicó,1
claudie,2
claudio,10
claudiqué,1
claudín,1
clausewitz,3
claustral,1
claustro,18
claustro,18
claustrofobia,5
claustrofóbica,1
claustrofóbico,2
claustrofóbicos,1
claustros,6
claustros,6
clausulado,1
clausura,51
clausura,51
clausura,51
clausura,51
clausuraba,3
clausuraban,1
clausurada,4
clausuradas,3
clausurado,11
clausurados,2
clausurando,2
clausurar,6
clausurarla,2
clausuraron,1
clausuraría,1
clausuró,1
clava,15
clava,15
clava,15
clavaba,10
clavaban,6
clavada,20
clavada,20
clavadas,7
clavadas,7
clavado,26
clavado,26
clavados,28
clavados,28
clavan,4
clavando,7
clavar,5
clavara,1
clavaran,1
clavarlas,1
clavarle,4
clavarlo,2
clavarme,2
clavaron,5
clavarse,7
clavarán,1
clavaría,1
clavas,1
clave,254
clave,254
clave,254
clave,254
clavel,15
claveles,17
clavelina,1
clavelinas,1
clavelitos,1
clavellinas,3
clavero,5
claves,97
claves,97
claves,97
clavet,3
claveteada,1
claveteado,2
clavetearla,1
claveyrolat,1
clavicordios,1
clavicímbalo,1
clavija,2
clavijas,6
clavijero,1
clavijo,2
clavilán,1
clavo,30
clavos,17
clavándome,1
clavándose,4
clavándosele,1
clavársela,1
clavárselo,2
clavártelas,1
clavé,2
clavé,2
clavícula,3
clavículas,1
clavó,30
claxon,13
claxon,13
claxons,1
claxton,1
claymore,5
claúsulas,1
clearasil,2
clearasil,2
clef,1
clemencia,21
clemencia,21
clemente,85
clemente,85
clementina,1
clementine,3
clementino,1
clemátide,3
clemátide,3
cleo,2
cleofás,1
cleopatra,39
cleopatras,1
clepsidra,2
clepsidras,6
cleptocracia,1
cleptomanía,1
cleptómano,1
clerc,4
clere,1
clerecía,1
clergyman,4
clerical,3
clericales,3
clericalismo,1
clericot,3
clero,26
cleveland,2
clic,10
clic,10
cliché,4
cliché,4
cliché,4
clichés,4
clichés,4
click,2
click,2
clienta,7
clientas,9
cliente,121
clientela,62
clientelas,4
clientelismo,5
clientelismo,5
clientes,184
cliff,2
clifford,2
clima,207
clima,207
climadef,2
climas,23
climaterio,2
climatización,1
climatizada,2
climatizadas,1
climatizado,2
climatizarlo,1
climatología,14
climatología,14
climatológica,1
climatológicas,3
climatológicos,2
climatólogos,1
climax,2
climax,2
climiterio,1
climática,7
climáticas,16
climático,2
climáticos,5
cline,1
clines,1
clinton,89
clip,3
clipperton,3
clitemnestra,1
clitórica,1
clitórico,1
clj,1
clo,1
cloaca,2
cloacas,19
cloacas,19
cloc,1
clochard,1
clochards,3
clodeveo,1
cloe,2
clon,3
clonación,4
clonadas,1
clonados,1
clonaje,1
clonal,1
clonamos,1
clonar,1
clonard,1
clones,11
clones,11
clonizados,1
clonó,1
cloquean,1
cloquear,1
clorada,1
clordiazepóxido,1
clorhidrato,4
clorhídrico,2
cloro,20
cloro,20
clorofila,14
clorofitas,2
clorofitas,2
clorofluorcarbonado,1
clorofluorocarbonados,1
clorofluorocarbonadosn,1
clorofluorocarbonos,1
cloroformamos,1
cloroformo,4
clorofíceas,3
clorofíceas,3
clorofílica,3
cloroplastos,6
cloroquina,2
clorosis,1
cloruro,19
cloruro,19
cloruros,3
clorótica,1
clos,3
closas,1
closet,1
clostridium,2
clotilde,36
clotildita,2
cloud,2
clown,1
clt,2
club,375
club,375
clubes,122
clubs,42
clueca,5
clueca,5
cluecas,2
cluencia,41
cluencianos,2
cluencias,1
cluencio,15
cluencios,14
clueneia,1
cluny,3
clupeiformes,1
cluster,1
clyde,1
clásica,112
clásica,112
clásicas,36
clásicas,36
clásico,129
clásico,129
clásico,129
clásicos,99
clásicos,99
cláusula,23
cláusulas,3
clérigo,23
clérigos,21
clímax,10
clínica,77
clínica,77
clínicas,61
clínicas,61
clínico,41
clínico,41
clínico,41
clínicos,24
clínicos,24
clístenes,1
clítoris,14
clívia,1
clónica,1
clónicas,3
clónico,5
clónicos,3
clú,1
cm,13
cm,13
cmu,2
cna,23
cnc,2
cni,5
cnidarios,1
cnil,2
cnn,10
cnn,10
cnossos,2
cnt,8
cntenderá,1
cnzo,1
co,8
coaccionada,1
coaccionadora,1
coaccionan,2
coaccionar,2
coacciones,4
coacciones,4
coacción,18
coactione,1
coactiva,2
coactivo,1
coadjutor,4
coadjutores,1
coadyuvado,1
coadyuvante,1
coadyuvantes,3
coadyuvar,1
coadyuvaron,1
coadyuvase,1
coagula,1
coagulaciones,1
coagulación,35
coagulada,2
coagulado,2
coagulando,1
coagulantes,1
coagular,2
coagularse,1
coagule,1
coagulopatías,1
coagulándose,1
coaliciones,4
coalicionista,1
coalicióm,1
coalición,106
coalición,106
coaligaba,1
coaligado,1
coaligados,4
coaligan,1
coalition,1
coarta,3
coartada,40
coartada,40
coartada,40
coartadas,9
coartadas,9
coartadas,9
coartado,1
coartar,3
coartaran,1
coarte,1
coarticulación,2
coarticulación,2
coartó,1
coas,1
coaseguro,1
coatepeque,1
coautor,1
coautores,1
coaxial,1
cob,2
coba,2
cobalto,15
cobalto,15
cobarde,38
cobarde,38
cobarde,38
cobardes,17
cobardes,17
cobardia,2
cobardía,27
cobardías,1
cobaya,6
cobayas,12
cobayismo,1
cobayos,1
cobden,1
cobertizo,14
cobertizos,6
cobertor,1
cobertores,2
cobertura,53
cobija,9
cobija,9
cobijaba,5
cobijaban,2
cobijabas,1
cobijada,1
cobijado,3
cobijador,1
cobijados,1
cobijamos,1
cobijan,4
cobijar,6
cobijaran,1
cobijarlo,2
cobijaron,1
cobijarse,6
cobijarte,1
cobijas,4
cobije,1
cobijo,34
cobijo,34
cobijos,2
cobijándose,1
cobijó,2
cobipringues,1
cobla,2
coblenza,1
cobos,5
cobra,70
cobra,70
cobra,70
cobra,70
cobraba,15
cobraban,16
cobrada,2
cobradas,4
cobrado,36
cobrador,17
cobrador,17
cobradora,1
cobradores,2
cobrados,2
cobramos,4
cobran,34
cobrando,27
cobrar,88
cobrara,2
cobraran,1
cobraremos,1
cobrarla,1
cobrarlas,1
cobrarle,4
cobrarles,4
cobrarlos,2
cobrarnos,1
cobraron,10
cobrarse,5
cobrarte,1
cobrará,9
cobrarán,6
cobraría,6
cobrarían,1
cobras,15
cobras,15
cobrase,3
cobratoxina,1
cobre,59
cobre,59
cobre,59
cobrecogedor,1
cobren,1
cobres,4
cobres,4
cobriza,6
cobrizas,3
cobrizo,1
cobrizos,5
cobro,35
cobro,35
cobros,1
cobrotoxina,1
cobrándoles,1
cobrársela,1
cobré,4
cobró,23
coca,67
coca,67
coca,67
coca,67
cocacola,7
cocacola,7
cocacolas,2
cocacolas,2
cocaina,5
cocaineros,1
cocainómana,1
cocainómano,1
cocainómanos,2
cocainónamo,1
cocaína,70
cocaínica,1
cocción,8
cocconeis,1
cocea,2
cocean,1
cocear,1
cocease,1
cocederos,1
cocentración,1
coceo,1
cocer,9
cocerla,1
cocerse,2
coces,4
coceó,1
cochabamba,1
cochambre,4
cochambrosa,2
cochambrosas,3
cochambrosete,1
cochambroso,4
cochambrosos,3
cochambrosos,3
cocharcas,2
cochayuyos,1
cochazos,3
coche,689
coche,689
coche,689
cochecito,7
cochecitos,2
cochera,4
cocheras,3
cochero,29
cochero,29
cocheros,5
cochería,2
coches,226
coches,226
cochina,6
cochina,6
cochinada,4
cochinadas,3
cochinería,1
cochinillas,1
cochinillo,4
cochinito,1
cochino,9
cochino,9
cochinos,4
cochinísima,1
cochiquera,2
cochiqueras,1
cochise,1
cochons,1
cochrane,3
cocibolca,1
cocida,3
cocidas,7
cocidito,1
cocido,33
cocido,33
cocidos,5
cociendo,4
cociente,17
cociente,17
cocientes,2
cocimientos,1
cocina,365
cocina,365
cocina,365
cocinaba,8
cocinaban,1
cocinada,2
cocinadas,2
cocinados,3
cocinan,7
cocinando,9
cocinar,15
cocinara,1
cocinarlos,3
cocinaron,4
cocinarse,1
cocinas,30
cocinas,30
cocinera,45
cocinera,45
cocineras,5
cocinero,31
cocineros,6
cocinerías,1
cocinilla,1
cocinitas,1
cocinó,3
cociéndose,5
cocker,4
cocker,4
cocker,4
cockney,1
cocktail,4
cocktail,4
cocktails,1
coclear,1
coco,33
coco,33
cocodrilo,18
cocodrilo,18
cocodrilos,6
cocoliso,1
cocon,1
cocoricó,1
cocorota,1
cocos,5
cocotero,4
cocoteros,3
cocotte,2
cocteau,6
coctel,1
coctelera,2
cocía,6
cocían,2
cod,1
coda,2
codazo,20
codazos,11
codea,2
codeaba,1
codeaban,1
codeado,1
codeamos,1
codean,1
codearse,3
coderas,1
coderch,1
codes,4
codesal,3
codeándose,2
codicia,37
codicia,37
codiciaba,2
codiciaban,3
codiciable,2
codiciada,5
codiciadas,2
codiciado,11
codiciados,4
codiciamos,1
codicias,2
codicilos,1
codiciosa,6
codiciosa,6
codicioso,3
codiciosos,4
codifica,9
codificaciones,1
codificación,11
codificada,9
codificadas,5
codificado,12
codificador,1
codificadores,3
codificadores,3
codificados,4
codifican,2
codificar,6
codificarse,1
codificará,1
codifique,1
codifícación,1
codillo,1
codirector,1
codiscurso,2
codiscurso,2
codiscursos,1
codo,42
codones,1
codornices,7
codorniz,6
codos,30
codos,30
codón,3
coe,10
coeficiente,12
coeficiente,12
coeficientes,12
coello,1
coen,1
coercitiva,3
coercitivas,1
coercitivo,5
coercitivos,3
coerción,4
coes,2
coesita,1
coetzálan,1
coetáneas,1
coetáneo,2
coetáneo,2
coetáneos,11
coetáneos,11
coeur,3
coexistan,1
coexiste,2
coexisten,6
coexistencia,9
coexistentes,1
coexistido,2
coexistieron,2
coexistir,9
coexistía,1
coexistían,1
coextensivas,1
coextensivo,1
cofactor,1
cofactores,1
cofee,1
cofia,8
cofidencias,1
cofrade,4
cofrade,4
cofrade,4
cofrades,10
cofrades,10
cofrades,10
cofrades,10
cofradiera,1
cofradía,18
cofradías,5
cofre,9
cofrecillo,2
cofrecito,3
cofrecito,3
cofres,9
cofundador,1
cogam,4
coge,67
coge,67
cogedlos,1
cogemos,5
cogen,18
coger,100
cogerla,12
cogerlas,1
cogerle,6
cogerlo,9
cogerlos,2
cogerme,3
cogernos,2
cogerse,2
cogerse,2
cogerán,2
cogeré,1
cogería,2
cogeríamos,1
cogerían,2
coges,3
cogestionario,1
cogestión,3
coggg,1
coggggue,2
coggio,5
coghlan,2
cogida,14
cogida,14
cogidas,6
cogido,67
cogido,67
cogido,67
cogidos,18
cogidos,18
cogiendo,16
cogiera,4
cogieran,1
cogieron,17
cogiese,1
cogiesen,1
cogimos,2
cogitaciones,1
cogito,7
cogito,7
cogiéndola,2
cogiéndolas,1
cogiéndole,3
cogiéndolo,2
cogiéndome,5
cogiéndonos,1
cogiéndose,2
cogiéramos,1
cogió,137
cognac,9
cognac,9
cognac,9
cognac,9
cognados,1
cognicionales,1
cognition,1
cognitiva,10
cognitivas,13
cognitivo,10
cognitivos,14
cognitum,1
cognoscente,5
cognoscentes,1
cognoscible,5
cognoscitiva,3
cognoscitivas,1
cognoscitivo,1
cogobernantes,1
cogollito,1
cogollo,4
cogorza,3
cogorzas,1
cogotazo,1
cogote,15
coguaya,1
cogue,1
cogulla,2
cogé,1
cogérsela,1
cogí,33
cogía,27
cogían,8
cohabitaba,1
cohabitación,8
cohabitado,1
cohabitan,3
cohabitantes,1
cohabitar,1
coharta,1
cohecho,8
cohecho,8
cohechos,1
cohen,7
cohen,7
coherencia,65
coherencias,1
coherente,63
coherentes,20
cohesiona,1
cohesionado,1
cohesionados,1
cohesivo,2
cohesión,36
cohete,36
cohetero,1
cohetes,58
cohetones,1
cohiba,1
cohibas,1
cohibe,2
cohibida,5
cohibidas,3
cohibido,8
cohibirse,1
cohibía,2
cohibían,2
cohn,1
cohorte,9
cohortes,1
coi,41
coigue,1
coigues,1
coima,5
coimbra,1
coimos,1
coimplicando,1
coin,1
coincida,8
coincida,8
coincidamos,1
coincidan,10
coincidan,10
coincide,75
coincide,75
coinciden,100
coincidencia,96
coincidencias,11
coincidente,10
coincidentes,13
coincideron,1
coincides,1
coincidido,34
coincidiendo,38
coincidiera,3
coincidieran,3
coincidieron,25
coincidiesen,1
coincidimos,10
coincidir,46
coincidirá,2
coincidirán,1
coincidiría,5
coincidió,26
coincido,3
coincidí,4
coincidía,13
coincidíamos,5
coincidían,20
cointe,6
cointreau,1
coital,2
coital,2
coito,27
coito,27
coito,27
coitos,6
coitus,4
coitus,4
coja,27
coja,27
coja,27
coja,27
cojamos,3
cojamos,3
cojan,3
cojas,3
cojas,3
cojea,2
cojeaba,3
cojeando,5
cojear,6
cojearé,1
cojee,1
cojees,2
cojeo,1
cojera,7
cojeras,1
cojines,17
cojinetes,2
cojitranca,2
cojitranca,2
cojitranco,2
cojitranco,2
cojo,39
cojo,39
cojo,39
cojo,39
cojoncio,3
cojonera,1
cojoneras,1
cojones,41
cojones,41
cojones,41
cojones,41
cojones,41
cojones,41
cojones,41
cojones,41
cojones,41
cojonuda,1
cojonudas,1
cojonudo,14
cojonudos,1
cojos,8
cojos,8
cojudo,1
cojuelo,1
cojía,1
cojín,17
cojón,4
coke,1
coketown,1
col,10
cola,207
cola,207
colaba,10
colaban,3
colabora,16
colabora,16
colaboraba,6
colaboraban,2
colaboraciones,10
colaboracionismo,1
colaboracionista,4
colaboracionista,4
colaboracionistas,2
colaboración,163
colaborado,17
colaborador,32
colaboradora,5
colaboradoras,5
colaboradores,75
colaboramos,1
colaboran,9
colaborando,6
colaborar,67
colaborara,1
colaboraran,1
colaboraremos,1
colaboraron,5
colaborará,3
colaborarán,2
colaboraría,2
colaborarían,1
colaborarías,1
colabore,7
colabore,7
colaboren,4
colaboren,4
colaboro,3
colaborábamos,1
colaboré,3
colaboró,7
colacao,1
colación,32
colada,8
colada,8
coladas,1
coladera,1
coladero,3
coladilla,1
colado,10
colado,10
colador,2
coladores,1
colagenasa,1
colagenasas,1
colagogos,1
colalucci,1
colando,1
colapsada,3
colapsadas,2
colapsado,1
colapsan,3
colapsando,1
colapsar,3
colapsaron,1
colapsarse,1
colapso,36
colapso,36
colapsos,2
colar,7
colaran,1
colarle,1
colarme,1
colaron,2
colarse,11
colaría,2
colas,34
colas,34
colasen,1
colateral,1
colaterales,7
colaterales,7
colbac,1
colbert,1
colcha,28
colcha,28
colchas,3
colchones,20
colchones,20
colchoneta,8
colchonetas,6
colchón,32
cole,6
cole,6
colea,1
coleaba,1
colean,1
coleando,2
coleante,1
colecciona,6
colecciona,6
coleccionaba,7
coleccionaban,1
coleccionable,1
coleccionadas,1
coleccionado,1
coleccionador,1
coleccionan,2
coleccionando,3
coleccionar,13
coleccionarlas,1
coleccionarlos,1
coleccionas,1
colecciones,24
colecciones,24
coleccionismo,6
coleccionista,17
coleccionista,17
coleccionistas,14
coleccionistas,14
colecciono,2
coleccionándolas,1
coleccionó,2
colección,124
colección,124
colecistectomía,1
colecistectomías,1
colecta,9
colectadas,1
colectados,1
colectan,1
colectas,2
colectiva,132
colectivas,19
colectividad,22
colectividades,8
colectivista,3
colectivizaciones,1
colectivo,160
colectivo,160
colectivo,160
colectivos,53
colectivos,53
colector,1
colectores,3
colectores,3
colega,117
colega,117
colega,117
colegas,127
colegas,127
colegiación,6
colegiada,7
colegiada,7
colegiado,19
colegiado,19
colegiado,19
colegiados,12
colegiados,12
colegiados,12
colegial,12
colegial,12
colegiala,6
colegialas,4
colegiales,19
colegiales,19
colegiarse,1
colegiata,3
colegiata,3
colegio,318
colegio,318
colegio,318
colegios,58
colegios,58
colegislador,1
colegisladoras,1
coleguilla,1
coleguillas,1
colegía,1
colegíamos,1
coleman,10
colemanita,1
coleridge,1
colerones,1
coles,9
colesterol,112
colesterol,112
colesterolemia,2
colesterolemia,2
coleta,16
coletas,5
coletazo,3
coletazos,6
coleteo,1
coletilla,2
coleto,2
coley,1
coleó,1
coleóptero,1
coleópteros,3
colgaba,41
colgaban,38
colgada,52
colgada,52
colgada,52
colgadas,6
colgadas,6
colgaditos,1
colgado,72
colgado,72
colgadores,1
colgados,24
colgados,24
colgaduras,4
colgajo,4
colgajos,3
colgamos,2
colgando,56
colgante,10
colgantes,12
colgantes,12
colgar,21
colgara,1
colgarlas,2
colgarle,1
colgarlo,1
colgarlos,1
colgarnos,1
colgaron,6
colgarse,2
colgará,2
colgarán,1
colgaría,3
colgarían,1
colgasen,2
colgué,9
colgábanlos,1
colgándole,2
colgándose,3
colgándote,1
colgársele,1
colgó,41
colgón,1
coli,22
coli,22
coli,22
colibries,1
colibrí,1
colibríes,2
coliflor,9
coliflores,1
colige,1
colijo,2
colilla,24
colillas,22
colina,38
colinas,56
colinda,1
colindaba,1
colindaban,1
colindante,7
colindantes,7
colirio,2
coliseo,2
coliseo,2
colisiona,1
colisionador,3
colisionan,4
colisionando,1
colisionar,1
colisionen,1
colisiones,13
colisión,32
colista,2
colita,2
colitas,1
colitis,7
coll,5
colla,1
collada,5
collado,8
collage,6
collages,1
collar,35
collares,24
collares,24
collarín,2
college,3
collell,1
colleone,1
collera,2
collie,4
collie,4
collins,1
collons,2
colma,11
colma,11
colmaba,5
colmaban,1
colmada,9
colmada,9
colmado,23
colmado,23
colmado,23
colmados,3
colmados,3
colman,2
colmando,3
colmar,9
colmara,2
colmarle,2
colmarlos,1
colmaron,1
colmará,1
colmaría,2
colme,1
colmena,15
colmena,15
colmenares,1
colmenas,11
colmenero,1
colmenillas,1
colmillo,15
colmillos,21
colmilluda,1
colmo,53
colmo,53
colmos,1
colmándola,1
colmándole,2
colmándose,1
colmó,6
coloca,67
coloca,67
colocaba,32
colocaban,8
colocaciones,4
colocación,35
colocada,23
colocada,23
colocadas,24
colocadas,24
colocadas,24
colocado,117
colocado,117
colocado,117
colocados,28
colocados,28
colocados,28
colocamos,6
colocan,34
colocando,31
colocar,110
colocara,4
colocaran,2
colocaremos,2
colocarla,6
colocarlas,2
colocarle,3
colocarles,2
colocarlo,6
colocarlos,7
colocarme,3
colocarnos,4
colocaron,22
colocarse,25
colocarte,2
colocará,3
colocarán,2
colocaré,2
colocaría,5
colocarían,2
colocas,2
colocasen,1
coloco,6
colocobia,1
colocábamos,1
colocándola,2
colocándolas,1
colocándole,2
colocándolo,2
colocándolos,1
colocándome,1
colocándonos,1
colocándose,4
colocándote,1
colocárselas,1
colocárselo,1
colocárselos,1
colocó,99
colocón,1
colodión,2
colodrillo,2
colofón,9
coloide,2
coloides,2
coloides,2
colom,2
colombia,65
colombiana,10
colombiana,10
colombianas,4
colombiano,28
colombiano,28
colombianos,30
colombianos,30
colombianos,30
colombo,7
colombo,7
colombofilia,1
colombroño,1
colomer,1
colomina,1
colon,28
colonas,1
colonia,95
colonia,95
colonial,20
colonial,20
coloniales,15
coloniales,15
colonialismo,13
colonialismos,1
colonialista,2
colonialistas,1
colonias,50
coloniza,3
colonizaciones,1
colonización,20
colonizada,3
colonizadas,2
colonizado,3
colonizador,4
colonizadora,2
colonizadoras,1
colonizadores,12
colonizan,2
colonizando,1
colonizar,5
colonizarlo,1
colonizaron,1
colonizándonos,1
colonizó,1
colono,6
colono,6
colonos,30
colonoscopia,1
coloque,7
coloque,7
coloquen,4
coloqueta,1
coloquial,16
coloquiales,4
coloquio,27
coloquios,7
coloqué,11
coloquémoslo,1
color,721
coloraciones,2
coloración,13
colorada,13
colorada,13
coloradas,3
coloradas,3
colorado,46
colorado,46
colorado,46
colorado,46
colorados,9
colorados,9
colorados,9
colorados,9
coloradote,1
coloradísima,1
colorante,2
colorantes,5
colorantes,5
coloratura,3
colorea,5
colorea,5
coloreaba,4
coloreaban,3
coloreada,3
coloreadas,9
coloreado,4
coloreados,7
colorean,1
coloreando,1
colorear,3
colores,369
colores,369
colorete,4
colorida,1
coloridas,5
colorido,23
colorido,23
coloridos,1
colorina,1
colorines,15
colorismo,2
colorista,4
coloristas,2
colorín,2
colosal,33
colosales,15
colosio,2
coloso,15
colportage,3
cols,1
colt,2
colt,2
colts,1
columbia,7
columbra,2
columbramos,1
columbré,1
columbus,2
columna,210
columnas,124
columnata,1
columnatas,7
columnilla,1
columnista,10
columnista,10
columnistas,11
columnistas,11
columnita,3
columnitas,1
columnístico,1
columpia,1
columpiaba,1
columpiaban,2
columpiado,3
columpian,1
columpiando,1
columpiarlas,1
columpiarse,1
columpiarte,1
columpiarás,1
columpiase,1
columpiero,1
columpio,10
columpios,1
columpiándose,2
columpió,2
colusión,1
colusorias,2
colza,9
colágeno,9
colán,14
colándonos,1
colándose,3
colé,1
colérica,7
colérica,7
coléricas,1
colérico,9
coléricos,2
colésteno,1
colín,2
coló,13
colón,24
colóquenla,1
com,4
com,4
coma,46
coma,46
coma,46
coma,46
comadre,14
comadreja,4
comadrejas,1
comadreo,5
comadreos,3
comadres,13
comadrona,7
comadronas,1
comadrones,1
comadrón,1
comal,5
comamos,2
coman,6
comanche,6
comanche,6
comanches,3
comanches,3
comandaba,4
comandada,1
comandadas,3
comandado,2
comandancia,15
comandancia,15
comandancias,2
comandando,1
comandante,115
comandante,115
comandantes,8
comandas,1
comandita,2
comanditaria,1
comando,78
comando,78
comandos,35
comandó,1
comaneci,2
comarca,53
comarca,53
comarcal,13
comarcales,2
comarcas,8
comareg,1
comares,1
comas,12
comas,12
comas,12
comatosa,1
comatoso,1
comatosos,1
comayaguela,1
comba,7
comba,7
comba,7
combaba,1
combaban,1
combadas,1
combado,1
combados,1
combando,1
combapeta,1
combas,1
combat,2
combatan,1
combate,184
combate,184
combate,184
combaten,7
combates,37
